,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Overall_score,housing age,remod age,Exter Score,Bsmt score,Bsmt Finished Area,BsmtFin Score,Gr Liv Calc,total_bath_rooms,Garage years,Garage_Area_Per_Car,Total_Porch_Area,Season
1238,385,527365030,60,FV,75,8004,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2.0,8,5,2009,2009,Gable,CompShg,VinylSd,NIL,Stone,110.0,PConc,4,3,1,5,544.0,0,0.0,288.0,832.0,GasA,5,Y,832,1103,0,1935,1.0,0.0,2,1,3,1,3,8,Typ,0,0,BuiltIn,2009.0,3.0,2.0,552.0,3.0,Y,0,150,0,0,0,0,NA,0,NA,0,12,2009,New,263435,13,0,0,7,8,544.0,5,1935,4.0,0.0,276.0,150,Winter
1239,1362,903454100,50,RM,60,6876,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5,6,6,1938,1958,Gable,CompShg,Wd Sdng,NIL,None,0.0,BrkTil,3,3,1,0,0.0,0,0.0,1272.0,1272.0,GasA,4,Y,1272,0,697,1969,0.0,0.0,2,0,4,1,3,9,Min1,1,4,Detchd,1938.0,1.0,2.0,400.0,3.0,Y,0,34,0,0,0,0,NA,0,NA,0,11,2008,COD,141000,12,70,50,6,7,0.0,0,1969,2.0,70.0,200.0,34,Fall
1240,1091,528250030,60,RL,73,8396,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2.0,7,5,2003,2003,Gable,CompShg,VinylSd,NIL,BrkFace,196.0,PConc,4,3,1,0,0.0,0,0.0,847.0,847.0,GasA,5,Y,847,1139,0,1986,0.0,0.0,2,1,4,1,4,9,Typ,1,4,BuiltIn,2003.0,3.0,2.0,434.0,3.0,Y,120,48,0,0,0,0,NA,0,NA,0,5,2008,WD ,213000,12,5,5,7,8,0.0,0,1986,3.0,5.0,217.0,48,Spring
1241,317,916386020,20,RL,73,9803,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1.0,7,5,2009,2010,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,1,0,0.0,0,0.0,1214.0,1214.0,GasA,5,Y,1214,0,0,1214,0.0,0.0,2,0,2,1,4,6,Typ,0,0,Attchd,2010.0,2.0,2.0,520.0,3.0,Y,0,25,0,0,0,0,NA,0,NA,0,1,2010,New,179781,12,1,0,7,8,0.0,0,1214,2.0,0.0,260.0,25,Winter
1242,1076,528186160,120,RL,48,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1.0,8,5,2006,2007,Hip,CompShg,MetalSd,NIL,BrkFace,176.0,PConc,4,3,1,5,846.0,0,0.0,496.0,1342.0,GasA,5,Y,1342,0,0,1342,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2007.0,3.0,2.0,550.0,3.0,Y,0,35,0,0,0,0,NA,0,NA,0,6,2008,WD ,234250,13,2,1,7,8,846.0,5,1342,3.0,1.0,275.0,35,Summer
1243,1573,916325080,20,RL,73,15498,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1.0,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,0.0,CBlock,4,3,3,4,1165.0,1,400.0,0.0,1565.0,GasA,4,Y,2898,0,0,2898,1.0,0.0,2,0,2,1,4,10,Typ,1,4,Attchd,1976.0,3.0,2.0,665.0,3.0,Y,0,72,174,0,0,0,NA,0,NA,0,5,2008,COD,287000,14,32,32,7,10,1565.0,5,2898,3.0,32.0,332.5,246,Spring
1244,485,528275160,60,RL,73,12891,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2.0,8,5,2002,2002,Gable,CompShg,VinylSd,NIL,,0.0,PConc,5,3,1,5,651.0,0,0.0,219.0,870.0,GasA,5,Y,878,1126,0,2004,1.0,0.0,2,1,4,1,4,8,Typ,1,4,BuiltIn,2002.0,3.0,3.0,644.0,3.0,Y,0,48,0,0,0,0,NA,0,NA,0,7,2009,WD ,257500,13,7,7,7,9,651.0,5,2004,4.0,7.0,214.66666666666666,48,Summer
1245,2021,903234160,30,RM,60,6180,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.0,6,5,1926,1950,Gable,CompShg,Wd Sdng,NIL,None,0.0,BrkTil,3,3,1,0,0.0,0,0.0,960.0,960.0,GasA,4,N,986,0,0,986,0.0,0.0,1,0,2,1,3,5,Typ,1,4,Detchd,1926.0,1.0,1.0,180.0,3.0,Y,0,128,0,0,0,0,NA,0,NA,0,5,2007,WD ,102000,11,81,57,6,7,0.0,0,986,1.0,81.0,180.0,128,Spring
1246,2032,903451110,45,RM,57,7449,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5,7,7,1930,1950,Gable,CompShg,Wd Sdng,NIL,None,0.0,PConc,3,3,1,0,0.0,0,0.0,637.0,637.0,GasA,5,Y,1108,0,0,1108,0.0,0.0,1,0,3,1,4,6,Typ,1,4,Attchd,1930.0,1.0,1.0,280.0,3.0,N,0,0,205,0,0,0,NA,4,NA,0,6,2007,WD ,139400,14,77,57,6,7,0.0,0,1108,1.0,77.0,280.0,205,Summer
1247,2604,535381060,50,RL,60,10410,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5,3,4,1915,1950,Gable,CompShg,Wd Sdng,NIL,None,0.0,PConc,3,3,1,0,0.0,0,0.0,672.0,672.0,GasA,4,Y,694,520,0,1214,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Detchd,1998.0,1.0,3.0,936.0,3.0,Y,216,0,160,0,0,0,NA,3,NA,0,1,2006,WD ,105000,7,91,56,6,7,0.0,0,1214,1.0,8.0,312.0,160,Winter
1248,1615,526355190,20,RL,95,15865,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1.0,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,NIL,None,0.0,PConc,3,4,4,4,351.0,2,823.0,1043.0,2217.0,GasA,5,Y,2217,0,0,2217,1.0,0.0,2,0,4,1,4,8,Typ,1,3,Attchd,1970.0,1.0,2.0,621.0,3.0,Y,81,207,0,0,224,0,NA,0,NA,0,10,2007,WD ,268000,14,37,37,8,11,1174.0,6,2217,3.0,37.0,310.5,431,Fall
1249,2736,905426150,80,RL,73,19690,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,2.0,6,7,1966,1966,Flat,Tar&Grv,Plywood,NIL,None,0.0,CBlock,4,3,3,0,0.0,0,0.0,697.0,697.0,GasA,4,Y,1575,626,0,2201,0.0,0.0,2,0,4,1,4,8,Typ,1,4,Attchd,1966.0,1.0,2.0,432.0,4.0,Y,586,236,0,0,0,738,Gd,4,NA,0,8,2006,WD ,274970,13,40,40,8,10,0.0,0,2201,2.0,40.0,216.0,236,Summer
1250,473,528228455,120,RL,43,3182,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1.0,7,5,2005,2006,Gable,CompShg,VinylSd,NIL,BrkFace,16.0,PConc,4,3,3,5,16.0,0,0.0,1204.0,1220.0,GasA,5,Y,1220,0,0,1220,0.0,0.0,2,0,2,1,4,5,Typ,1,4,Attchd,2005.0,3.0,2.0,397.0,3.0,Y,100,16,0,0,0,0,NA,0,NA,0,8,2009,WD ,180000,12,4,3,7,10,16.0,5,1220,2.0,4.0,198.5,16,Summer
1251,1316,902306130,70,RM,60,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.0,7,9,1928,2005,Gambrel,CompShg,MetalSd,NIL,None,0.0,BrkTil,3,3,1,2,141.0,0,0.0,548.0,689.0,GasA,5,Y,689,689,0,1378,0.0,0.0,2,0,3,1,4,7,Typ,1,4,Detchd,1928.0,1.0,2.0,360.0,3.0,N,0,0,116,0,0,0,NA,0,NA,0,10,2008,WD ,161000,16,80,3,8,7,141.0,2,1378,2.0,80.0,180.0,116,Fall
1252,244,905478190,20,RL,60,11100,Pave,NA,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.0,4,7,1946,2006,Gable,CompShg,MetalSd,NIL,None,0.0,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,5,Y,930,0,0,930,0.0,0.0,1,0,2,1,4,6,Typ,0,0,Detchd,1946.0,1.0,1.0,308.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,4,2010,WD ,84900,11,64,4,6,0,0.0,0,930,1.0,64.0,308.0,0,Spring
1253,152,535304060,190,RL,70,13587,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1.0,5,5,1958,1958,Gable,CompShg,MetalSd,NIL,None,0.0,CBlock,3,3,3,2,532.0,0,0.0,456.0,988.0,GasA,4,Y,988,0,0,988,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,1958.0,1.0,1.0,264.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,4,2010,WD ,119000,10,52,52,6,9,532.0,2,988,2.0,52.0,264.0,0,Spring
1254,1588,921201060,20,RL,85,11447,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1.0,8,5,2005,2006,Gable,CompShg,VinylSd,NIL,BrkFace,674.0,PConc,5,3,3,5,1571.0,0,0.0,393.0,1964.0,GasA,5,Y,1964,0,0,1964,1.0,0.0,2,1,3,1,4,7,Typ,1,4,Attchd,2005.0,3.0,3.0,892.0,3.0,Y,0,265,0,0,0,0,NA,0,NA,0,6,2008,WD ,370000,13,3,2,7,11,1571.0,5,1964,4.0,3.0,297.3333333333333,265,Summer
1255,2111,906392080,20,RL,64,7242,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.0,7,5,2005,2006,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,1,0,0.0,0,0.0,1270.0,1270.0,GasA,5,Y,1270,0,0,1270,0.0,0.0,2,0,2,1,4,6,Typ,0,0,Attchd,2005.0,2.0,2.0,524.0,3.0,Y,0,96,0,0,0,0,NA,0,NA,0,7,2007,WD ,175900,12,2,1,7,8,0.0,0,1270,2.0,2.0,262.0,96,Summer
1256,813,906226120,90,RL,64,7018,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2.0,5,5,1979,1979,Gable,CompShg,Plywood,NIL,None,0.0,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,Y,1120,1120,0,2240,0.0,0.0,2,0,6,2,3,12,Typ,0,0,Detchd,1979.0,1.0,2.0,528.0,3.0,Y,154,0,0,0,0,0,NA,0,NA,0,6,2009,WD ,142953,10,30,30,6,0,0.0,0,2240,2.0,30.0,264.0,0,Summer
1257,1854,533250190,120,RL,50,9466,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,Veenker,Norm,Norm,TwnhsE,1.0,8,5,1994,1995,Gable,CompShg,BrkFace,NIL,None,0.0,PConc,4,3,4,1,457.0,4,1037.0,0.0,1494.0,GasA,5,Y,1494,0,0,1494,1.0,0.0,1,1,1,1,4,5,Typ,1,4,Attchd,1994.0,3.0,2.0,478.0,3.0,Y,0,30,0,0,217,0,NA,0,NA,0,5,2007,WD ,279700,13,13,12,7,11,1494.0,5,1494,3.0,13.0,239.0,247,Spring
1258,2575,535152280,20,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1.0,5,5,1957,1957,Gable,CompShg,BrkFace,NIL,None,0.0,CBlock,2,3,2,3,623.0,0,0.0,556.0,1179.0,GasA,3,Y,1364,0,0,1364,0.0,0.0,1,1,3,1,3,6,Typ,1,4,Attchd,1957.0,2.0,1.0,331.0,3.0,Y,0,60,0,0,0,0,NA,4,NA,0,3,2006,WD ,132000,10,49,49,6,7,623.0,3,1364,2.0,49.0,331.0,60,Spring
1259,867,907253130,60,RL,73,11050,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2.0,9,5,2000,2000,Hip,CompShg,VinylSd,NIL,BrkFace,204.0,PConc,5,3,2,5,904.0,0,0.0,536.0,1440.0,GasA,5,Y,1476,677,0,2153,1.0,0.0,2,1,3,1,5,8,Typ,2,5,Attchd,2000.0,3.0,3.0,736.0,3.0,Y,253,142,0,0,0,0,NA,0,NA,0,5,2009,WD ,313000,14,9,9,7,10,904.0,5,2153,4.0,9.0,245.33333333333334,142,Spring
1260,2879,911175360,50,C (all),60,11040,Pave,NA,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5,4,6,1920,1950,Gable,CompShg,MetalSd,NIL,None,0.0,CBlock,3,3,1,2,637.0,0,0.0,0.0,637.0,GasA,3,Y,897,439,0,1336,0.0,0.0,1,1,3,1,3,7,Typ,0,0,CarPort,1994.0,1.0,1.0,570.0,3.0,Y,0,47,120,0,0,0,NA,0,NA,0,9,2006,COD,108000,10,86,56,6,7,637.0,2,1336,2.0,12.0,570.0,167,Fall
1261,1494,908128110,60,RL,60,6931,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.0,7,5,2003,2004,Gable,CompShg,VinylSd,NIL,Stone,92.0,PConc,4,3,1,0,0.0,0,0.0,746.0,746.0,GasA,5,Y,760,896,0,1656,0.0,0.0,2,1,3,1,4,7,Typ,1,4,BuiltIn,2003.0,3.0,2.0,397.0,3.0,Y,178,128,0,0,0,0,NA,0,NA,0,7,2008,WD ,165400,12,5,4,7,8,0.0,0,1656,3.0,5.0,198.5,128,Summer
1262,2771,907130110,60,RL,65,12438,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2.0,6,5,1995,1995,Gable,CompShg,VinylSd,NIL,BrkFace,68.0,PConc,4,3,1,0,0.0,0,0.0,781.0,781.0,GasA,5,Y,795,704,0,1499,0.0,0.0,2,1,3,1,4,6,Typ,1,3,Attchd,1995.0,2.0,2.0,473.0,3.0,Y,413,91,0,0,0,0,NA,0,NA,0,8,2006,WD ,187000,11,11,11,7,8,0.0,0,1499,3.0,11.0,236.5,91,Summer
1263,496,528321010,60,RL,174,15138,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.0,8,5,1995,1996,Gable,CompShg,VinylSd,NIL,BrkFace,506.0,PConc,4,3,1,5,689.0,0,0.0,773.0,1462.0,GasA,5,Y,1490,1304,0,2794,1.0,0.0,2,1,4,1,5,9,Typ,1,3,Attchd,1995.0,3.0,3.0,810.0,3.0,Y,0,146,202,0,0,0,NA,0,NA,0,7,2009,WD ,403000,13,14,13,7,8,689.0,5,2794,4.0,14.0,270.0,348,Summer
1264,1651,527327050,60,RL,73,12046,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2.0,6,6,1976,1976,Gable,CompShg,Plywood,NIL,BrkFace,298.0,CBlock,3,3,1,1,156.0,0,0.0,692.0,848.0,GasA,4,Y,1118,912,0,2030,0.0,0.0,2,1,4,1,4,8,Typ,1,3,Attchd,1976.0,3.0,2.0,551.0,3.0,Y,0,224,0,0,0,0,NA,0,NA,0,6,2007,WD ,195000,12,31,31,6,7,156.0,1,2030,3.0,31.0,275.5,224,Summer
1265,1913,535105110,80,RL,100,9600,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2.0,6,5,1961,1961,Hip,CompShg,WdShing,NIL,BrkFace,291.0,CBlock,3,3,3,4,600.0,0,0.0,618.0,1218.0,GasA,4,Y,1254,0,0,1254,1.0,0.0,1,0,3,1,3,6,Typ,1,4,Attchd,1961.0,2.0,2.0,525.0,3.0,Y,0,0,0,0,168,0,NA,0,NA,0,5,2007,WD ,158500,11,46,46,6,9,600.0,4,1254,2.0,46.0,262.5,168,Spring
1266,2790,907251100,60,RL,90,11367,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2.0,8,5,2002,2002,Gable,CompShg,VinylSd,NIL,BrkFace,210.0,PConc,4,3,2,5,932.0,0,0.0,133.0,1065.0,GasA,5,Y,1091,898,0,1989,1.0,0.0,2,1,3,1,4,7,Typ,1,4,Attchd,2002.0,3.0,2.0,586.0,3.0,Y,199,60,0,0,0,0,NA,0,NA,0,11,2006,WD ,255000,13,4,4,7,9,932.0,5,1989,4.0,4.0,293.0,60,Fall
1267,1541,909428170,20,RL,56,26073,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1.0,5,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0.0,PConc,3,3,1,2,1116.0,0,0.0,782.0,1898.0,GasA,5,Y,1898,0,0,1898,0.0,0.0,2,1,3,1,3,7,Typ,2,3,Attchd,1956.0,1.0,2.0,484.0,3.0,Y,0,51,224,0,0,0,NA,3,NA,0,4,2008,WD ,236500,10,52,52,6,7,1116.0,2,1898,3.0,52.0,242.0,275,Spring
1268,1684,527455250,20,RL,65,7150,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,6,1966,1966,Hip,CompShg,HdBoard,NIL,BrkFace,52.0,CBlock,3,3,1,3,725.0,0,0.0,263.0,988.0,GasA,4,Y,988,0,0,988,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1974.0,1.0,1.0,360.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,11,2007,WD ,129250,11,41,41,6,7,725.0,3,988,2.0,33.0,360.0,0,Fall
1269,301,909475140,20,RL,100,15602,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.0,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,CBlock,3,3,1,4,1247.0,0,0.0,254.0,1501.0,GasA,4,Y,1801,0,0,1801,1.0,0.0,2,0,1,1,3,6,Typ,2,3,Attchd,1959.0,3.0,2.0,484.0,3.0,Y,0,54,0,0,161,0,NA,2,NA,0,3,2010,WD ,289000,15,51,13,6,7,1247.0,4,1801,3.0,51.0,242.0,215,Spring
1270,1569,914476080,90,RL,76,10260,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2.0,5,4,1976,1976,Gable,CompShg,Plywood,NIL,None,0.0,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,Y,936,936,0,1872,0.0,0.0,2,2,4,2,3,8,Typ,0,0,Attchd,1976.0,1.0,2.0,484.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,11,2008,WD ,100000,9,32,32,6,0,0.0,0,1872,4.0,32.0,242.0,0,Fall
1271,2153,907275150,60,RL,73,12728,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2.0,8,5,2001,2001,Gable,CompShg,VinylSd,NIL,BrkFace,256.0,PConc,4,3,2,5,1198.0,0,0.0,333.0,1531.0,GasA,5,Y,1531,908,0,2439,1.0,0.0,2,1,4,1,4,7,Typ,1,3,Attchd,2001.0,3.0,2.0,560.0,3.0,Y,184,121,0,0,0,0,NA,0,NA,0,1,2007,WD ,275000,13,6,6,7,9,1198.0,5,2439,4.0,6.0,280.0,121,Winter
1272,1467,907265100,60,RL,96,11690,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2.0,8,5,1999,2000,Gable,CompShg,VinylSd,NIL,BrkFace,192.0,PConc,4,3,3,0,0.0,0,0.0,850.0,850.0,GasA,5,Y,886,878,0,1764,0.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,1999.0,1.0,2.0,560.0,3.0,Y,120,29,0,0,0,0,NA,0,NA,0,6,2008,WD ,207000,13,9,8,7,10,0.0,0,1764,3.0,9.0,280.0,29,Summer
1273,2540,534226060,20,RL,71,9230,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1.0,5,8,1965,1998,Hip,CompShg,MetalSd,NIL,BrkFace,166.0,CBlock,3,3,2,5,661.0,0,0.0,203.0,864.0,GasA,3,Y,1200,0,0,1200,1.0,0.0,1,1,1,1,4,6,Typ,0,0,Detchd,1977.0,1.0,2.0,884.0,3.0,Y,0,64,0,0,0,0,NA,3,NA,0,10,2006,WD ,146000,13,41,8,6,8,661.0,5,1200,3.0,29.0,442.0,64,Fall
1274,2368,527450460,160,RM,21,1890,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2.0,6,7,1972,1972,Gable,CompShg,HdBoard,NIL,BrkFace,380.0,CBlock,3,3,1,4,282.0,0,0.0,212.0,494.0,GasA,5,Y,494,536,0,1030,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Detchd,1973.0,1.0,1.0,264.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,7,2006,WD ,116000,13,34,34,6,7,282.0,4,1030,2.0,33.0,264.0,0,Summer
1275,874,907285020,60,RL,73,9375,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2.0,7,5,1997,1998,Gable,CompShg,VinylSd,NIL,BrkFace,573.0,PConc,4,3,1,5,739.0,0,0.0,318.0,1057.0,GasA,5,Y,1057,977,0,2034,1.0,0.0,2,1,3,1,4,8,Typ,0,0,Attchd,1998.0,2.0,2.0,645.0,3.0,Y,576,36,0,0,0,0,NA,4,NA,0,2,2009,WD ,219500,12,12,11,6,8,739.0,5,2034,4.0,11.0,322.5,36,Winter
1276,463,528188020,120,RL,48,3480,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1.0,7,5,2003,2003,Gable,CompShg,VinylSd,NIL,Stone,163.0,PConc,4,3,1,0,0.0,0,0.0,1405.0,1405.0,GasA,5,Y,1405,0,0,1405,0.0,0.0,2,0,2,1,4,6,Typ,1,3,Attchd,2003.0,2.0,2.0,478.0,3.0,Y,148,36,0,0,0,0,NA,0,NA,0,11,2009,WD ,173000,12,6,6,7,8,0.0,0,1405,2.0,6.0,239.0,36,Fall
1277,784,905377010,20,RL,73,17140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.0,4,6,1956,1956,Gable,CompShg,VinylSd,NIL,None,0.0,CBlock,3,3,1,4,1059.0,0,0.0,75.0,1134.0,GasA,5,Y,1229,0,0,1229,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1956.0,2.0,1.0,284.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,4,2009,WD ,135000,10,53,53,6,7,1059.0,4,1229,1.0,53.0,284.0,0,Spring
1278,2149,907260050,60,RL,70,8749,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2.0,7,5,2003,2003,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,1,5,654.0,0,0.0,325.0,979.0,GasA,5,Y,992,940,0,1932,1.0,0.0,2,1,3,1,4,7,Typ,1,4,Attchd,2003.0,2.0,2.0,610.0,3.0,Y,0,120,0,0,0,0,NA,0,NA,0,6,2007,WD ,213000,12,4,4,7,8,654.0,5,1932,4.0,4.0,305.0,120,Summer
1279,2069,905226130,20,RL,91,11375,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.0,6,5,1954,1995,Gable,CompShg,VinylSd,NIL,None,0.0,CBlock,3,3,1,2,736.0,0,0.0,231.0,967.0,GasA,4,Y,1299,0,0,1299,0.0,0.0,1,0,3,1,4,6,Typ,1,3,Attchd,1954.0,1.0,2.0,494.0,3.0,Y,81,0,280,0,0,0,NA,0,NA,0,10,2007,WD ,150000,11,53,12,6,7,736.0,2,1299,1.0,53.0,247.0,280,Fall
1280,1743,528228275,120,RL,53,3922,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1.0,7,5,2006,2007,Gable,CompShg,VinylSd,NIL,BrkFace,72.0,PConc,5,3,3,0,0.0,0,0.0,1258.0,1258.0,GasA,5,Y,1402,0,0,1402,0.0,2.0,0,2,2,1,4,7,Typ,1,4,Attchd,2006.0,3.0,3.0,648.0,3.0,Y,120,16,0,0,0,0,NA,0,NA,0,2,2007,New,194201,12,1,0,7,11,0.0,0,1402,4.0,1.0,216.0,16,Winter
1281,472,528228450,120,RL,43,3182,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1.0,7,5,2005,2006,Gable,CompShg,VinylSd,NIL,BrkFace,16.0,PConc,4,3,1,5,16.0,0,0.0,1330.0,1346.0,GasA,5,Y,1504,0,0,1504,0.0,0.0,2,0,1,1,4,7,Typ,1,4,Attchd,2005.0,3.0,2.0,457.0,3.0,Y,156,0,0,0,0,0,NA,0,NA,0,5,2009,WD ,181000,12,4,3,7,8,16.0,5,1504,2.0,4.0,228.5,0,Spring
1282,1921,535154080,20,RL,75,9750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,6,6,1958,1958,Gable,CompShg,MetalSd,NIL,BrkFace,243.0,CBlock,3,3,1,2,608.0,0,0.0,834.0,1442.0,GasA,3,Y,1442,0,0,1442,0.0,0.0,1,1,4,1,3,7,Typ,0,0,Attchd,1958.0,2.0,1.0,301.0,3.0,Y,0,0,275,0,0,0,NA,0,Shed,500,4,2007,COD,157900,12,49,49,6,7,608.0,2,1442,2.0,49.0,301.0,275,Spring
1283,2778,907187010,60,RL,72,13426,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2.0,7,5,1999,2000,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,2,5,894.0,0,0.0,57.0,951.0,GasA,5,Y,951,828,0,1779,1.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,1999.0,3.0,2.0,586.0,3.0,Y,208,107,0,0,0,0,NA,0,NA,0,9,2006,WD ,217000,12,7,6,7,9,894.0,5,1779,4.0,7.0,293.0,107,Fall
